
ypr	-0.85	-7.86	-0.35
ypr	-0.85	-7.83	-0.35
ypr	-0.85	-7.82	-0.35
ypr	-0.85	-7.80	-0.35
ypr	-0.85	-7.78	-0.35
ypr	-0.85	-7.76	-0.35
ypr	-0.85	-7.74	-0.35
ypr	-0.85	-7.71	-0.35
ypr	-0.86	-7.69	-0.35
ypr	-0.86	-7.67	-0.34
ypr	-0.86	-7.64	-0.35
ypr	-0.86	-7.61	-0.35
ypr	-0.86	-7.58	-0.35
ypr	-0.86	-7.55	-0.35
ypr	-0.87	-7.53	-0.35
ypr	-0.87	-7.50	-0.35
ypr	-0.87	-7.46	-0.35
ypr	-0.87	-7.43	-0.35
ypr	-0.87	-7.39	-0.34
